25998     0.3262    -4628.2       0.0  0.0000  0.0000  0.2771 A1YA 090366 080000
25998     0.3409    -4609.2       0.0  0.0000  0.0000  0.2896 A1YA 092266 080000
25998     0.3385    -4608.2       0.0  0.0000  0.0000  0.2875 A1YA 092366 080000
25998     0.3519    -4577.2       0.0  0.0000  0.0000  0.2989 A1YA 102466 080000
25998     0.3505    -4576.2       0.0  0.0000  0.0000  0.2977 A1YA 102566 080000
25998     0.3257    -4512.2       0.0  0.0000  0.0000  0.2767 A1YA 122866 080000
25998     0.3355    -4484.2       0.0  0.0000  0.0000  0.2850 A1YA 012567 080000
25998     0.3317    -4483.2       0.0  0.0000  0.0000  0.2818 A1YA 012667 080000
25998     0.3293    -4213.2       0.0  0.0000  0.0000  0.2797 A1YA 102367 080000
25998     0.3369    -4212.2       0.0  0.0000  0.0000  0.2862 A1YA 102467 080000
25998     0.3175    -4182.2       0.0  0.0000  0.0000  0.2697 A1YA 112367 080000
25998     0.3476    -4166.2       0.0  0.0000  0.0000  0.2953 A1YA 120967 080000
25998     0.3349    -4164.2       0.0  0.0000  0.0000  0.2845 A1YA 121167 080000
25998     0.3383    -3894.2       0.0  0.0000  0.0000  0.2874 A1YA 090668 080000
25998     0.3275    -3892.2       0.0  0.0000  0.0000  0.2782 A1YA 090868 080000
25998     0.3422    -3860.2       0.0  0.0000  0.0000  0.2907 A1YA 101068 080000
25998     0.3343    -3859.2       0.0  0.0000  0.0000  0.2840 A1YA 101168 080000
25998     0.3222    -3832.2       0.0  0.0000  0.0000  0.2737 A1YA 110768 080000
25998     0.3227    -3831.2       0.0  0.0000  0.0000  0.2741 A1YA 110868 080000
25998     0.3329    -3830.2       0.0  0.0000  0.0000  0.2828 A1YA 110968 080000
25998     0.3233    -3797.2       0.0  0.0000  0.0000  0.2746 A1YA 121268 080000
25998     0.3211    -3747.2       0.0  0.0000  0.0000  0.2728 A1YA 013169 080000
25998     0.3244    -3746.2       0.0  0.0000  0.0000  0.2756 A1YA 020169 080000
25998     0.3257    -3745.2       0.0  0.0000  0.0000  0.2767 A1YA 020269 080000
25998     0.3183    -3744.2       0.0  0.0000  0.0000  0.2704 A1YA 020369 080000
25998     0.3110    -3504.2       0.0  0.0000  0.0000  0.2642 A1YA 100169 080000
25998     0.3197    -3502.2       0.0  0.0000  0.0000  0.2716 A1YA 100369 080000
25998     0.3280    -3500.2       0.0  0.0000  0.0000  0.2786 A1YA 100569 080000
25998     0.3098    -3480.2       0.0  0.0000  0.0000  0.2632 A1YA 102569 080000
25998     0.3246    -3479.2       0.0  0.0000  0.0000  0.2757 A1YA 102669 080000
25998     0.3176    -3441.2       0.0  0.0000  0.0000  0.2698 A1YA 120369 080000
25998     0.3194    -3429.2       0.0  0.0000  0.0000  0.2713 A1YA 121569 080000
25998     0.3269    -3427.2       0.0  0.0000  0.0000  0.2777 A1YA 121769 080000
25998     0.3176    -3426.2       0.0  0.0000  0.0000  0.2698 A1YA 121869 080000
25998     0.3354    -3425.2       0.0  0.0000  0.0000  0.2849 A1YA 121969 080000
25998     0.3383    -3389.2       0.0  0.0000  0.0000  0.2874 A1YA 012470 080000
25998     0.3360    -3388.2       0.0  0.0000  0.0000  0.2854 A1YA 012570 080000
