13421     0.1319    -4630.2       0.0  0.0000  0.0000  0.1335 A1YA 090166 080000
13421     0.1352    -4629.2       0.0  0.0000  0.0000  0.1369 A1YA 090266 080000
13421     0.1308    -4609.2       0.0  0.0000  0.0000  0.1324 A1YA 092266 080000
13421     0.1335    -4608.2       0.0  0.0000  0.0000  0.1351 A1YA 092366 080000
13421     0.1394    -4575.2       0.0  0.0000  0.0000  0.1411 A1YA 102666 080000
13421     0.1382    -4277.2       0.0  0.0000  0.0000  0.1399 A1YA 082067 080000
13421     0.1387    -4276.2       0.0  0.0000  0.0000  0.1404 A1YA 082167 080000
13421     0.1278    -4213.2       0.0  0.0000  0.0000  0.1294 A1YA 102367 080000
13421     0.1340    -4212.2       0.0  0.0000  0.0000  0.1356 A1YA 102467 080000
13421     0.1393    -4211.2       0.0  0.0000  0.0000  0.1410 A1YA 102567 080000
13421     0.1366    -4210.2       0.0  0.0000  0.0000  0.1383 A1YA 102667 080000
13421     0.1309    -4183.2       0.0  0.0000  0.0000  0.1325 A1YA 112267 080000
13421     0.1306    -4182.2       0.0  0.0000  0.0000  0.1322 A1YA 112367 080000
13421     0.1310    -4165.2       0.0  0.0000  0.0000  0.1326 A1YA 121067 080000
13421     0.1342    -4164.2       0.0  0.0000  0.0000  0.1359 A1YA 121167 080000
13421     0.1353    -3893.2       0.0  0.0000  0.0000  0.1370 A1YA 090768 080000
13421     0.1278    -3892.2       0.0  0.0000  0.0000  0.1294 A1YA 090868 080000
13421     0.1320    -3860.2       0.0  0.0000  0.0000  0.1336 A1YA 101068 080000
13421     0.1307    -3832.2       0.0  0.0000  0.0000  0.1323 A1YA 110768 080000
13421     0.1303    -3831.2       0.0  0.0000  0.0000  0.1319 A1YA 110868 080000
13421     0.1287    -3830.2       0.0  0.0000  0.0000  0.1303 A1YA 110968 080000
13421     0.1386    -3829.2       0.0  0.0000  0.0000  0.1403 A1YA 111068 080000
13421     0.1299    -3800.2       0.0  0.0000  0.0000  0.1315 A1YA 120968 080000
13421     0.1369    -3798.2       0.0  0.0000  0.0000  0.1386 A1YA 121168 080000
13421     0.1319    -3797.2       0.0  0.0000  0.0000  0.1335 A1YA 121268 080000
13421     0.1338    -3776.2       0.0  0.0000  0.0000  0.1354 A1YA 010269 080000
13421     0.1331    -3775.2       0.0  0.0000  0.0000  0.1347 A1YA 010369 080000
13421     0.1317    -3774.2       0.0  0.0000  0.0000  0.1333 A1YA 010469 080000
13421     0.1262    -3773.2       0.0  0.0000  0.0000  0.1278 A1YA 010569 080000
13421     0.1316    -3747.2       0.0  0.0000  0.0000  0.1332 A1YA 013169 080000
13421     0.1363    -3746.2       0.0  0.0000  0.0000  0.1380 A1YA 020169 080000
13421     0.1326    -3745.2       0.0  0.0000  0.0000  0.1342 A1YA 020269 080000
13421     0.1289    -3744.2       0.0  0.0000  0.0000  0.1305 A1YA 020369 080000
